dataset,baseline_type,alpha,repeat,planned_query_start,planned_query_end,actual_query_start,actual_query_end,query_lat_min,query_lat_max,query_lon_min,query_lon_max,baseline_temporal_window_seconds,baseline_lat_window,baseline_lon_window,scaled_temporal_window_seconds,scaled_lat_window,scaled_lon_window,temporal_window_hours,lat_window_size,lon_window_size,time_clamped,lat_clamped,lon_clamped,was_clamped,unclamped_query_start,unclamped_query_end,unclamped_query_lat_min,unclamped_query_lat_max,unclamped_query_lon_min,unclamped_query_lon_max,actual_temporal_scaling_factor,true_result_size,selectivity,query_center_lat,query_center_lon,query_center_ts,center_cell_count,tree_count_touched,bucket_ids,day_count_spanned,is_intra_tree,is_cross_tree,is_intra_day,is_cross_day,requested_max_alpha,actual_max_intra_tree_alpha,intra_tree_alpha16_crossed,selection_policy
foursquare,cross_tree,4,7,2012-07-17 06:20:06+00,2012-07-17 14:20:06+00,2012-07-17 06:20:06+00,2012-07-17 14:20:06+00,35.67974226,35.71567470,139.74948932,139.79373528,7200.000000,0.0089831117,0.0110614897,28800.000000,0.0359324470,0.0442459590,8.000000,0.0359324470,0.0442459590,0,0,0,0,2012-07-17 06:20:06+00,2012-07-17 14:20:06+00,35.67974226,35.71567470,139.74948932,139.79373528,4.000000,230,0.0004600000,35.69770848,139.77161230,2012-07-17 10:20:06+00,26517,2,141;142,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,8,7,2012-07-17 02:20:06+00,2012-07-17 18:20:06+00,2012-07-17 02:20:06+00,2012-07-17 18:20:06+00,35.66177603,35.73364093,139.72736634,139.81585826,7200.000000,0.0089831117,0.0110614897,57600.000000,0.0718648940,0.0884919179,16.000000,0.0718648940,0.0884919179,0,0,0,0,2012-07-17 02:20:06+00,2012-07-17 18:20:06+00,35.66177603,35.73364093,139.72736634,139.81585826,8.000000,624,0.0012480000,35.69770848,139.77161230,2012-07-17 10:20:06+00,26517,2,141;142,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,16,7,2012-07-16 18:20:06+00,2012-07-18 02:20:06+00,2012-07-16 18:20:06+00,2012-07-18 02:20:06+00,35.62584359,35.76957337,139.68312038,139.86010422,7200.000000,0.0089831117,0.0110614897,115200.000000,0.1437297880,0.1769838358,32.000000,0.1437297880,0.1769838358,0,0,0,0,2012-07-16 18:20:06+00,2012-07-18 02:20:06+00,35.62584359,35.76957337,139.68312038,139.86010422,16.000000,2191,0.0043820000,35.69770848,139.77161230,2012-07-17 10:20:06+00,26517,2,141;142,3,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,1,8,2012-07-15 08:59:51+00,2012-07-15 10:59:51+00,2012-07-15 08:59:51+00,2012-07-15 10:59:51+00,35.69225414,35.70123726,139.76796182,139.77902318,7200.000000,0.0089831117,0.0110613562,7200.000000,0.0089831117,0.0110613562,2.000000,0.0089831117,0.0110613562,0,0,0,0,2012-07-15 08:59:51+00,2012-07-15 10:59:51+00,35.69225414,35.70123726,139.76796182,139.77902318,1.000000,66,0.0001320000,35.69674570,139.77349250,2012-07-15 09:59:51+00,26517,2,138;139,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,2,8,2012-07-15 07:59:51+00,2012-07-15 11:59:51+00,2012-07-15 07:59:51+00,2012-07-15 11:59:51+00,35.68776259,35.70572881,139.76243114,139.78455386,7200.000000,0.0089831117,0.0110613562,14400.000000,0.0179662235,0.0221227124,4.000000,0.0179662235,0.0221227124,0,0,0,0,2012-07-15 07:59:51+00,2012-07-15 11:59:51+00,35.68776259,35.70572881,139.76243114,139.78455386,2.000000,164,0.0003280000,35.69674570,139.77349250,2012-07-15 09:59:51+00,26517,2,138;139,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,4,8,2012-07-15 05:59:51+00,2012-07-15 13:59:51+00,2012-07-15 05:59:51+00,2012-07-15 13:59:51+00,35.67877948,35.71471192,139.75136979,139.79561521,7200.000000,0.0089831117,0.0110613562,28800.000000,0.0359324470,0.0442454248,8.000000,0.0359324470,0.0442454248,0,0,0,0,2012-07-15 05:59:51+00,2012-07-15 13:59:51+00,35.67877948,35.71471192,139.75136979,139.79561521,4.000000,276,0.0005520000,35.69674570,139.77349250,2012-07-15 09:59:51+00,26517,2,138;139,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,8,8,2012-07-15 01:59:51+00,2012-07-15 17:59:51+00,2012-07-15 01:59:51+00,2012-07-15 17:59:51+00,35.66081325,35.73267815,139.72924708,139.81773792,7200.000000,0.0089831117,0.0110613562,57600.000000,0.0718648940,0.0884908495,16.000000,0.0718648940,0.0884908495,0,0,0,0,2012-07-15 01:59:51+00,2012-07-15 17:59:51+00,35.66081325,35.73267815,139.72924708,139.81773792,8.000000,457,0.0009140000,35.69674570,139.77349250,2012-07-15 09:59:51+00,26517,2,138;139,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,16,8,2012-07-14 17:59:51+00,2012-07-16 01:59:51+00,2012-07-14 17:59:51+00,2012-07-16 01:59:51+00,35.62488081,35.76861059,139.68500165,139.86198335,7200.000000,0.0089831117,0.0110613562,115200.000000,0.1437297880,0.1769816990,32.000000,0.1437297880,0.1769816990,0,0,0,0,2012-07-14 17:59:51+00,2012-07-16 01:59:51+00,35.62488081,35.76861059,139.68500165,139.86198335,16.000000,1141,0.0022820000,35.69674570,139.77349250,2012-07-15 09:59:51+00,26517,2,138;139,3,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,1,9,2012-05-17 09:09:56+00,2012-05-17 11:09:56+00,2012-05-17 09:09:56+00,2012-05-17 11:09:56+00,35.69410464,35.70308776,139.76748739,139.77854901,7200.000000,0.0089831117,0.0110616129,7200.000000,0.0089831117,0.0110616129,2.000000,0.0089831117,0.0110616129,0,0,0,0,2012-05-17 09:09:56+00,2012-05-17 11:09:56+00,35.69410464,35.70308776,139.76748739,139.77854901,1.000000,60,0.0001200000,35.69859620,139.77301820,2012-05-17 10:09:56+00,26517,2,66;67,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,2,9,2012-05-17 08:09:56+00,2012-05-17 12:09:56+00,2012-05-17 08:09:56+00,2012-05-17 12:09:56+00,35.68961309,35.70757931,139.76195659,139.78407981,7200.000000,0.0089831117,0.0110616129,14400.000000,0.0179662235,0.0221232258,4.000000,0.0179662235,0.0221232258,0,0,0,0,2012-05-17 08:09:56+00,2012-05-17 12:09:56+00,35.68961309,35.70757931,139.76195659,139.78407981,2.000000,131,0.0002620000,35.69859620,139.77301820,2012-05-17 10:09:56+00,26517,2,66;67,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,4,9,2012-05-17 06:09:56+00,2012-05-17 14:09:56+00,2012-05-17 06:09:56+00,2012-05-17 14:09:56+00,35.68062998,35.71656242,139.75089497,139.79514143,7200.000000,0.0089831117,0.0110616129,28800.000000,0.0359324470,0.0442464515,8.000000,0.0359324470,0.0442464515,0,0,0,0,2012-05-17 06:09:56+00,2012-05-17 14:09:56+00,35.68062998,35.71656242,139.75089497,139.79514143,4.000000,401,0.0008020000,35.69859620,139.77301820,2012-05-17 10:09:56+00,26517,2,66;67,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,8,9,2012-05-17 02:09:56+00,2012-05-17 18:09:56+00,2012-05-17 02:09:56+00,2012-05-17 18:09:56+00,35.66266375,35.73452865,139.72877175,139.81726465,7200.000000,0.0089831117,0.0110616129,57600.000000,0.0718648940,0.0884929030,16.000000,0.0718648940,0.0884929030,0,0,0,0,2012-05-17 02:09:56+00,2012-05-17 18:09:56+00,35.66266375,35.73452865,139.72877175,139.81726465,8.000000,1061,0.0021220000,35.69859620,139.77301820,2012-05-17 10:09:56+00,26517,2,66;67,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,16,9,2012-05-16 18:09:56+00,2012-05-18 02:09:56+00,2012-05-16 18:09:56+00,2012-05-18 02:09:56+00,35.62673131,35.77046109,139.68452530,139.86151110,7200.000000,0.0089831117,0.0110616129,115200.000000,0.1437297880,0.1769858061,32.000000,0.1437297880,0.1769858061,0,0,0,0,2012-05-16 18:09:56+00,2012-05-18 02:09:56+00,35.62673131,35.77046109,139.68452530,139.86151110,16.000000,2993,0.0059860000,35.69859620,139.77301820,2012-05-17 10:09:56+00,26517,3,65;66;67,3,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,1,10,2012-06-10 04:19:59+00,2012-06-10 06:19:59+00,2012-06-10 04:19:59+00,2012-06-10 06:19:59+00,35.69410464,35.70308776,139.76748739,139.77854901,7200.000000,0.0089831117,0.0110616129,7200.000000,0.0089831117,0.0110616129,2.000000,0.0089831117,0.0110616129,0,0,0,0,2012-06-10 04:19:59+00,2012-06-10 06:19:59+00,35.69410464,35.70308776,139.76748739,139.77854901,1.000000,81,0.0001620000,35.69859620,139.77301820,2012-06-10 05:19:59+00,26517,2,99;100,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,2,10,2012-06-10 03:19:59+00,2012-06-10 07:19:59+00,2012-06-10 03:19:59+00,2012-06-10 07:19:59+00,35.68961309,35.70757931,139.76195659,139.78407981,7200.000000,0.0089831117,0.0110616129,14400.000000,0.0179662235,0.0221232258,4.000000,0.0179662235,0.0221232258,0,0,0,0,2012-06-10 03:19:59+00,2012-06-10 07:19:59+00,35.68961309,35.70757931,139.76195659,139.78407981,2.000000,199,0.0003980000,35.69859620,139.77301820,2012-06-10 05:19:59+00,26517,2,99;100,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,4,10,2012-06-10 01:19:59+00,2012-06-10 09:19:59+00,2012-06-10 01:19:59+00,2012-06-10 09:19:59+00,35.68062998,35.71656242,139.75089497,139.79514143,7200.000000,0.0089831117,0.0110616129,28800.000000,0.0359324470,0.0442464515,8.000000,0.0359324470,0.0442464515,0,0,0,0,2012-06-10 01:19:59+00,2012-06-10 09:19:59+00,35.68062998,35.71656242,139.75089497,139.79514143,4.000000,452,0.0009040000,35.69859620,139.77301820,2012-06-10 05:19:59+00,26517,2,99;100,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,8,10,2012-06-09 21:19:59+00,2012-06-10 13:19:59+00,2012-06-09 21:19:59+00,2012-06-10 13:19:59+00,35.66266375,35.73452865,139.72877175,139.81726465,7200.000000,0.0089831117,0.0110616129,57600.000000,0.0718648940,0.0884929030,16.000000,0.0718648940,0.0884929030,0,0,0,0,2012-06-09 21:19:59+00,2012-06-10 13:19:59+00,35.66266375,35.73452865,139.72877175,139.81726465,8.000000,989,0.0019780000,35.69859620,139.77301820,2012-06-10 05:19:59+00,26517,3,99;100;101,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
foursquare,cross_tree,16,10,2012-06-09 13:19:59+00,2012-06-10 21:19:59+00,2012-06-09 13:19:59+00,2012-06-10 21:19:59+00,35.62673131,35.77046109,139.68452530,139.86151110,7200.000000,0.0089831117,0.0110616129,115200.000000,0.1437297880,0.1769858061,32.000000,0.1437297880,0.1769858061,0,0,0,0,2012-06-09 13:19:59+00,2012-06-10 21:19:59+00,35.62673131,35.77046109,139.68452530,139.86151110,16.000000,2332,0.0046640000,35.69859620,139.77301820,2012-06-10 05:19:59+00,26517,3,99;100;101,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,intra_tree,1,1,2010-02-11 23:37:58+00,2010-02-12 00:37:58+00,2010-02-11 23:37:58+00,2010-02-12 00:37:58+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-02-11 23:37:58+00,2010-02-12 00:37:58+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-02-12 00:07:58+00,52288,1,0,2,1,0,0,1,16,1267,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,1,2010-02-11 23:07:58+00,2010-02-12 01:07:58+00,2010-02-11 23:07:58+00,2010-02-12 01:07:58+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-02-11 23:07:58+00,2010-02-12 01:07:58+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-02-12 00:07:58+00,52288,1,0,2,1,0,0,1,16,1267,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,1,2010-02-11 22:07:58+00,2010-02-12 02:07:58+00,2010-02-11 22:07:58+00,2010-02-12 02:07:58+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-02-11 22:07:58+00,2010-02-12 02:07:58+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-02-12 00:07:58+00,52288,1,0,2,1,0,0,1,16,1267,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,1,2010-02-11 20:07:58+00,2010-02-12 04:07:58+00,2010-02-11 20:07:58+00,2010-02-12 04:07:58+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-02-11 20:07:58+00,2010-02-12 04:07:58+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2010-02-12 00:07:58+00,52288,1,0,2,1,0,0,1,16,1267,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,1,2010-02-11 16:07:58+00,2010-02-12 08:07:58+00,2010-02-11 16:07:58+00,2010-02-12 08:07:58+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-02-11 16:07:58+00,2010-02-12 08:07:58+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,1,0.0000020000,39.87307400,-75.24324888,2010-02-12 00:07:58+00,52288,1,0,2,1,0,0,1,16,1267,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,2,2010-03-28 19:57:58+00,2010-03-28 20:57:58+00,2010-03-28 19:57:58+00,2010-03-28 20:57:58+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-03-28 19:57:58+00,2010-03-28 20:57:58+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-03-28 20:27:58+00,52288,1,1,1,1,0,1,0,16,810,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,2,2010-03-28 19:27:58+00,2010-03-28 21:27:58+00,2010-03-28 19:27:58+00,2010-03-28 21:27:58+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-03-28 19:27:58+00,2010-03-28 21:27:58+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-03-28 20:27:58+00,52288,1,1,1,1,0,1,0,16,810,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,2,2010-03-28 18:27:58+00,2010-03-28 22:27:58+00,2010-03-28 18:27:58+00,2010-03-28 22:27:58+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-03-28 18:27:58+00,2010-03-28 22:27:58+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-03-28 20:27:58+00,52288,1,1,1,1,0,1,0,16,810,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,2,2010-03-28 16:27:58+00,2010-03-29 00:27:58+00,2010-03-28 16:27:58+00,2010-03-29 00:27:58+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-03-28 16:27:58+00,2010-03-29 00:27:58+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2010-03-28 20:27:58+00,52288,1,1,2,1,0,0,1,16,810,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,2,2010-03-28 12:27:58+00,2010-03-29 04:27:58+00,2010-03-28 12:27:58+00,2010-03-29 04:27:58+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-03-28 12:27:58+00,2010-03-29 04:27:58+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,1,0.0000020000,39.87307400,-75.24324888,2010-03-28 20:27:58+00,52288,1,1,2,1,0,0,1,16,810,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,3,2010-05-31 13:04:47+00,2010-05-31 14:04:47+00,2010-05-31 13:04:47+00,2010-05-31 14:04:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-05-31 13:04:47+00,2010-05-31 14:04:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-31 13:34:47+00,52288,1,3,1,1,0,1,0,16,695,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,3,2010-05-31 12:34:47+00,2010-05-31 14:34:47+00,2010-05-31 12:34:47+00,2010-05-31 14:34:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-05-31 12:34:47+00,2010-05-31 14:34:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-31 13:34:47+00,52288,1,3,1,1,0,1,0,16,695,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,3,2010-05-31 11:34:47+00,2010-05-31 15:34:47+00,2010-05-31 11:34:47+00,2010-05-31 15:34:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-05-31 11:34:47+00,2010-05-31 15:34:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-31 13:34:47+00,52288,1,3,1,1,0,1,0,16,695,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,3,2010-05-31 09:34:47+00,2010-05-31 17:34:47+00,2010-05-31 09:34:47+00,2010-05-31 17:34:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-05-31 09:34:47+00,2010-05-31 17:34:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-31 13:34:47+00,52288,1,3,1,1,0,1,0,16,695,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,3,2010-05-31 05:34:47+00,2010-05-31 21:34:47+00,2010-05-31 05:34:47+00,2010-05-31 21:34:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-05-31 05:34:47+00,2010-05-31 21:34:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,3,0.0000060000,39.87307400,-75.24324888,2010-05-31 13:34:47+00,52288,1,3,1,1,0,1,0,16,695,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,4,2010-05-01 10:30:41+00,2010-05-01 11:30:41+00,2010-05-01 10:30:41+00,2010-05-01 11:30:41+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2010-05-01 10:30:41+00,2010-05-01 11:30:41+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-01 11:00:41+00,52288,1,2,1,1,0,1,0,16,684,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,4,2010-05-01 10:00:41+00,2010-05-01 12:00:41+00,2010-05-01 10:00:41+00,2010-05-01 12:00:41+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2010-05-01 10:00:41+00,2010-05-01 12:00:41+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-01 11:00:41+00,52288,1,2,1,1,0,1,0,16,684,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,4,2010-05-01 09:00:41+00,2010-05-01 13:00:41+00,2010-05-01 09:00:41+00,2010-05-01 13:00:41+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2010-05-01 09:00:41+00,2010-05-01 13:00:41+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-01 11:00:41+00,52288,1,2,1,1,0,1,0,16,684,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,8,4,2010-05-01 07:00:41+00,2010-05-01 15:00:41+00,2010-05-01 07:00:41+00,2010-05-01 15:00:41+00,39.83714155,39.90900645,-75.29006844,-75.19642932,3600.000000,0.0089831117,0.0117048908,28800.000000,0.0718648940,0.0936391264,8.000000,0.0718648940,0.0936391264,0,0,0,0,2010-05-01 07:00:41+00,2010-05-01 15:00:41+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-01 11:00:41+00,52288,1,2,1,1,0,1,0,16,684,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,16,4,2010-05-01 03:00:41+00,2010-05-01 19:00:41+00,2010-05-01 03:00:41+00,2010-05-01 19:00:41+00,39.80120911,39.94493889,-75.33688801,-75.14960975,3600.000000,0.0089831117,0.0117048908,57600.000000,0.1437297880,0.1872782529,16.000000,0.1437297880,0.1872782529,0,0,0,0,2010-05-01 03:00:41+00,2010-05-01 19:00:41+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,1,0.0000020000,39.87307400,-75.24324888,2010-05-01 11:00:41+00,52288,1,2,1,1,0,1,0,16,684,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,1,5,2020-04-20 11:15:50+00,2020-04-20 12:15:50+00,2020-04-20 11:15:50+00,2020-04-20 12:15:50+00,39.86858244,39.87756556,-75.24910133,-75.23739643,3600.000000,0.0089831117,0.0117048908,3600.000000,0.0089831117,0.0117048908,1.000000,0.0089831117,0.0117048908,0,0,0,0,2020-04-20 11:15:50+00,2020-04-20 12:15:50+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-20 11:45:50+00,52288,1,972,1,1,0,1,0,16,455,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,2,5,2020-04-20 10:45:50+00,2020-04-20 12:45:50+00,2020-04-20 10:45:50+00,2020-04-20 12:45:50+00,39.86409089,39.88205711,-75.25495377,-75.23154399,3600.000000,0.0089831117,0.0117048908,7200.000000,0.0179662235,0.0234097816,2.000000,0.0179662235,0.0234097816,0,0,0,0,2020-04-20 10:45:50+00,2020-04-20 12:45:50+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-20 11:45:50+00,52288,1,972,1,1,0,1,0,16,455,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
yelp,intra_tree,4,5,2020-04-20 09:45:50+00,2020-04-20 13:45:50+00,2020-04-20 09:45:50+00,2020-04-20 13:45:50+00,39.85510778,39.89104022,-75.26665866,-75.21983910,3600.000000,0.0089831117,0.0117048908,14400.000000,0.0359324470,0.0468195632,4.000000,0.0359324470,0.0468195632,0,0,0,0,2020-04-20 09:45:50+00,2020-04-20 13:45:50+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,1,0.0000020000,39.87307400,-75.24324888,2020-04-20 11:45:50+00,52288,1,972,1,1,0,1,0,16,455,0,adaptive bucket interior; alpha=16 time window kept within one tree when possible; 1km baseline spatial window
